,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
2949,09/18,1,1,Turkey,TR,Yeni Malatyaspo,Goztepe,0
2950,09/26,3,1,Turkey,TR,Yeni Malatyaspo,Trabzonspor,2
2951,10/03,1,0,Turkey,TR,Yeni Malatyaspo,Antalyaspor,1
2952,10/17,1,1,Turkey,TR,Yeni Malatyaspo,Konyaspor,0
2953,10/25,2,1,Turkey,TR,Yeni Malatyaspo,Genclerbirligi,1
2954,09/12,5,1,Turkey,TR,Goztepe,Denizlispor,4
2955,09/18,1,1,Turkey,TR,Goztepe,Yeni Malatyaspo,0
2956,09/26,2,2,Turkey,TR,Goztepe,Gaziantep FK,0
2957,10/03,0,0,Turkey,TR,Goztepe,Basaksehir,0
2958,10/18,2,3,Turkey,TR,Goztepe,Fenerbahce,-1
2959,10/23,0,0,Turkey,TR,Goztepe,Kasimpasa,0
2960,09/13,1,2,Turkey,TR,Erzurum BB,Ankaragucu,-1
2961,09/20,1,2,Turkey,TR,Erzurum BB,Sivasspor,-1
2962,09/26,1,3,Turkey,TR,Erzurum BB,Kayserispor,-2
2963,10/03,0,0,Turkey,TR,Erzurum BB,Rizespor,0
2964,10/24,1,2,Turkey,TR,Erzurum BB,Galatasaray,-1
2965,09/12,0,2,Turkey,TR,Sivasspor,Alanyaspor,-2
2966,09/20,1,2,Turkey,TR,Sivasspor,Erzurum BB,-1
2967,09/27,0,0,Turkey,TR,Sivasspor,Ankaragucu,0
2968,10/17,1,3,Turkey,TR,Sivasspor,Kayserispor,-2
2969,09/14,2,0,Turkey,TR,Basaksehir,Hatayspor,2
2970,09/20,0,2,Turkey,TR,Basaksehir,Galatasaray,-2
2971,09/25,2,0,Turkey,TR,Basaksehir,Fatih Karag.,2
2972,10/03,0,0,Turkey,TR,Basaksehir,Goztepe,0
2973,10/17,0,2,Turkey,TR,Basaksehir,Trabzonspor,-2
2974,10/24,5,1,Turkey,TR,Basaksehir,Antalyaspor,4
2975,09/12,3,1,Turkey,TR,Gaziantep FK,Galatasaray,2
2976,09/20,2,2,Turkey,TR,Gaziantep FK,Fatih Karag.,0
2977,09/26,2,2,Turkey,TR,Gaziantep FK,Goztepe,0
2978,10/02,1,1,Turkey,TR,Gaziantep FK,Trabzonspor,0
2979,10/18,1,1,Turkey,TR,Gaziantep FK,Antalyaspor,0
2980,10/24,1,0,Turkey,TR,Gaziantep FK,Konyaspor,1
2981,09/14,2,0,Turkey,TR,Hatayspor,Basaksehir,2
2982,09/21,0,0,Turkey,TR,Hatayspor,Fenerbahce,0
2983,09/26,1,0,Turkey,TR,Hatayspor,Kasimpasa,1
2984,10/04,6,0,Turkey,TR,Hatayspor,Alanyaspor,6
2985,09/19,0,0,Turkey,TR,Konyaspor,Genclerbirligi,0
2986,09/27,4,1,Turkey,TR,Konyaspor,Besiktas,3
2987,10/04,0,0,Turkey,TR,Konyaspor,Denizlispor,0
2988,10/17,1,1,Turkey,TR,Konyaspor,Yeni Malatyaspo,0
2989,10/24,1,0,Turkey,TR,Konyaspor,Gaziantep FK,1
2990,09/13,1,0,Turkey,TR,Kayserispor,Kasimpasa,1
2991,09/19,2,0,Turkey,TR,Kayserispor,Alanyaspor,2
2992,09/26,1,3,Turkey,TR,Kayserispor,Erzurum BB,-2
2993,10/02,0,1,Turkey,TR,Kayserispor,Ankaragucu,-1
2994,10/17,1,3,Turkey,TR,Kayserispor,Sivasspor,-2
2995,09/11,1,2,Turkey,TR,Rizespor,Fenerbahce,-1
2996,09/20,2,0,Turkey,TR,Rizespor,Kasimpasa,2
2997,09/27,1,1,Turkey,TR,Rizespor,Alanyaspor,0
2998,10/03,0,0,Turkey,TR,Rizespor,Erzurum BB,0
2999,10/17,5,3,Turkey,TR,Rizespor,Ankaragucu,2
3000,09/13,1,3,Turkey,TR,Trabzonspor,Besiktas,-2
3001,09/19,0,0,Turkey,TR,Trabzonspor,Denizlispor,0
3002,09/26,3,1,Turkey,TR,Trabzonspor,Yeni Malatyaspo,2
3003,10/02,1,1,Turkey,TR,Trabzonspor,Gaziantep FK,0
3004,10/17,0,2,Turkey,TR,Trabzonspor,Basaksehir,-2
3005,10/25,3,1,Turkey,TR,Trabzonspor,Fenerbahce,2
3006,09/12,5,1,Turkey,TR,Denizlispor,Goztepe,4
3007,09/19,0,0,Turkey,TR,Denizlispor,Trabzonspor,0
3008,09/28,1,0,Turkey,TR,Denizlispor,Antalyaspor,1
3009,10/04,0,0,Turkey,TR,Denizlispor,Konyaspor,0
3010,10/19,1,2,Turkey,TR,Denizlispor,Genclerbirligi,-1
3011,09/13,1,3,Turkey,TR,Besiktas,Trabzonspor,-2
3012,09/19,1,1,Turkey,TR,Besiktas,Antalyaspor,0
3013,09/27,4,1,Turkey,TR,Besiktas,Konyaspor,3
3014,10/04,0,1,Turkey,TR,Besiktas,Genclerbirligi,-1
3015,09/13,2,0,Turkey,TR,Genclerbirligi,Antalyaspor,2
3016,09/19,0,0,Turkey,TR,Genclerbirligi,Konyaspor,0
3017,10/04,0,1,Turkey,TR,Genclerbirligi,Besiktas,-1
3018,10/19,1,2,Turkey,TR,Genclerbirligi,Denizlispor,-1
3019,10/25,2,1,Turkey,TR,Genclerbirligi,Yeni Malatyaspo,1
3020,09/13,1,2,Turkey,TR,Ankaragucu,Erzurum BB,-1
3021,09/27,0,0,Turkey,TR,Ankaragucu,Sivasspor,0
3022,10/02,0,1,Turkey,TR,Ankaragucu,Kayserispor,-1
3023,10/17,5,3,Turkey,TR,Ankaragucu,Rizespor,2
