,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
786,09/19,2,0,England - Championship,E2,Reading,Barnsley,2
787,09/26,1,2,England - Championship,E2,Reading,Cardiff City,-1
788,10/03,1,0,England - Championship,E2,Reading,Watford,1
789,10/17,0,0,England - Championship,E2,Reading,Middlesbrough,0
790,09/12,3,2,England - Championship,E2,Bournemouth,Blackburn,1
791,09/19,1,1,England - Championship,E2,Bournemouth,Middlesbrough,0
792,09/27,1,0,England - Championship,E2,Bournemouth,Norwich City,1
793,10/02,1,3,England - Championship,E2,Bournemouth,Coventry City,-2
794,10/17,0,0,England - Championship,E2,Bournemouth,QP Rangers,0
795,09/12,0,1,England - Championship,E2,Swansea City,Preston,-1
796,09/19,0,0,England - Championship,E2,Swansea City,Birmingham City,0
797,09/26,0,2,England - Championship,E2,Swansea City,Wycombe,-2
798,10/03,2,1,England - Championship,E2,Swansea City,Millwall,1
799,10/17,1,2,England - Championship,E2,Swansea City,Huddersfield,-1
800,09/11,1,0,England - Championship,E2,Watford,Middlesbrough,1
801,09/19,0,0,England - Championship,E2,Watford,Sheffield Wed,0
802,09/26,1,0,England - Championship,E2,Watford,Luton Town,1
803,10/03,1,0,England - Championship,E2,Watford,Reading,1
804,10/16,0,1,England - Championship,E2,Watford,Derby County,-1
805,09/12,0,1,England - Championship,E2,Luton Town,Barnsley,-1
806,09/19,2,1,England - Championship,E2,Luton Town,Derby County,1
807,09/26,1,0,England - Championship,E2,Luton Town,Watford,1
808,10/03,2,0,England - Championship,E2,Luton Town,Wycombe,2
809,10/17,0,2,England - Championship,E2,Luton Town,Stoke City,-2
810,09/12,0,0,England - Championship,E2,Millwall,Stoke City,0
811,09/19,0,1,England - Championship,E2,Millwall,Rotherham,-1
812,09/26,1,1,England - Championship,E2,Millwall,Brentford,0
813,10/03,2,1,England - Championship,E2,Millwall,Swansea City,1
814,10/17,1,2,England - Championship,E2,Millwall,Wycombe,-1
815,09/12,0,0,England - Championship,E2,Stoke City,Millwall,0
816,09/20,0,2,England - Championship,E2,Stoke City,Bristol City,-2
817,09/26,0,1,England - Championship,E2,Stoke City,Preston,-1
818,10/04,1,1,England - Championship,E2,Stoke City,Birmingham City,0
819,10/17,0,2,England - Championship,E2,Stoke City,Luton Town,-2
820,09/12,3,2,England - Championship,E2,Blackburn,Bournemouth,1
821,09/19,5,0,England - Championship,E2,Blackburn,Wycombe,5
822,09/26,0,4,England - Championship,E2,Blackburn,Derby County,-4
823,10/03,0,0,England - Championship,E2,Blackburn,Cardiff City,0
824,10/17,0,1,England - Championship,E2,Blackburn,Nottm Forest,-1
825,09/12,1,0,England - Championship,E2,Brentford,Birmingham City,1
826,09/19,3,0,England - Championship,E2,Brentford,Huddersfield,3
827,09/26,1,1,England - Championship,E2,Brentford,Millwall,0
828,10/04,2,4,England - Championship,E2,Brentford,Preston,-2
829,10/17,2,0,England - Championship,E2,Brentford,Coventry City,2
830,09/12,0,1,England - Championship,E2,Norwich City,Huddersfield,-1
831,09/19,2,2,England - Championship,E2,Norwich City,Preston,0
832,09/27,1,0,England - Championship,E2,Norwich City,Bournemouth,1
833,10/03,0,1,England - Championship,E2,Norwich City,Derby County,-1
834,10/17,1,2,England - Championship,E2,Norwich City,Rotherham,-1
835,09/12,0,1,England - Championship,E2,Huddersfield,Norwich City,-1
836,09/19,3,0,England - Championship,E2,Huddersfield,Brentford,3
837,09/25,1,0,England - Championship,E2,Huddersfield,Nottm Forest,1
838,10/03,1,1,England - Championship,E2,Huddersfield,Rotherham,0
839,10/17,1,2,England - Championship,E2,Huddersfield,Swansea City,-1
840,09/12,2,0,England - Championship,E2,QP Rangers,Nottm Forest,2
841,09/18,3,2,England - Championship,E2,QP Rangers,Coventry City,1
842,09/26,1,1,England - Championship,E2,QP Rangers,Middlesbrough,0
843,10/03,1,1,England - Championship,E2,QP Rangers,Sheffield Wed,0
844,10/17,0,0,England - Championship,E2,QP Rangers,Bournemouth,0
845,09/11,1,0,England - Championship,E2,Middlesbrough,Watford,1
846,09/19,1,1,England - Championship,E2,Middlesbrough,Bournemouth,0
847,09/26,1,1,England - Championship,E2,Middlesbrough,QP Rangers,0
848,10/03,2,1,England - Championship,E2,Middlesbrough,Barnsley,1
849,10/17,0,0,England - Championship,E2,Middlesbrough,Reading,0
850,09/12,1,0,England - Championship,E2,Birmingham City,Brentford,1
851,09/19,0,0,England - Championship,E2,Birmingham City,Swansea City,0
852,09/26,1,1,England - Championship,E2,Birmingham City,Rotherham,0
853,10/04,1,1,England - Championship,E2,Birmingham City,Stoke City,0
854,10/17,0,1,England - Championship,E2,Birmingham City,Sheffield Wed,-1
855,09/12,0,1,England - Championship,E2,Rotherham,Wycombe,-1
856,09/19,0,1,England - Championship,E2,Rotherham,Millwall,-1
857,09/26,1,1,England - Championship,E2,Rotherham,Birmingham City,0
858,10/03,1,1,England - Championship,E2,Rotherham,Huddersfield,0
859,10/17,1,2,England - Championship,E2,Rotherham,Norwich City,-1
860,09/12,0,1,England - Championship,E2,Preston,Swansea City,-1
861,09/19,2,2,England - Championship,E2,Preston,Norwich City,0
862,09/26,0,1,England - Championship,E2,Preston,Stoke City,-1
863,10/04,2,4,England - Championship,E2,Preston,Brentford,-2
864,09/12,0,2,England - Championship,E2,Cardiff City,Sheffield Wed,-2
865,09/19,0,2,England - Championship,E2,Cardiff City,Nottm Forest,-2
866,09/26,1,2,England - Championship,E2,Cardiff City,Reading,-1
867,10/03,0,0,England - Championship,E2,Cardiff City,Blackburn,0
868,09/12,2,1,England - Championship,E2,Coventry City,Bristol City,1
869,09/18,3,2,England - Championship,E2,Coventry City,QP Rangers,1
870,09/26,0,0,England - Championship,E2,Coventry City,Barnsley,0
871,10/02,1,3,England - Championship,E2,Coventry City,Bournemouth,-2
872,10/17,2,0,England - Championship,E2,Coventry City,Brentford,2
873,09/12,2,0,England - Championship,E2,Nottm Forest,QP Rangers,2
874,09/19,0,2,England - Championship,E2,Nottm Forest,Cardiff City,-2
875,09/25,1,0,England - Championship,E2,Nottm Forest,Huddersfield,1
876,10/03,1,2,England - Championship,E2,Nottm Forest,Bristol City,-1
877,10/17,0,1,England - Championship,E2,Nottm Forest,Blackburn,-1
878,09/12,0,2,England - Championship,E2,Derby County,Reading,-2
879,09/19,2,1,England - Championship,E2,Derby County,Luton Town,1
880,09/26,0,4,England - Championship,E2,Derby County,Blackburn,-4
881,10/03,0,1,England - Championship,E2,Derby County,Norwich City,-1
882,10/16,0,1,England - Championship,E2,Derby County,Watford,-1
883,09/12,0,1,England - Championship,E2,Barnsley,Luton Town,-1
884,09/19,2,0,England - Championship,E2,Barnsley,Reading,2
885,09/26,0,0,England - Championship,E2,Barnsley,Coventry City,0
886,10/03,2,1,England - Championship,E2,Barnsley,Middlesbrough,1
887,10/17,2,2,England - Championship,E2,Barnsley,Bristol City,0
888,09/12,0,1,England - Championship,E2,Wycombe,Rotherham,-1
889,09/19,5,0,England - Championship,E2,Wycombe,Blackburn,5
890,09/26,0,2,England - Championship,E2,Wycombe,Swansea City,-2
891,10/03,2,0,England - Championship,E2,Wycombe,Luton Town,2
892,10/17,1,2,England - Championship,E2,Wycombe,Millwall,-1
893,09/12,0,2,England - Championship,E2,Sheffield Wed,Cardiff City,-2
894,09/19,0,0,England - Championship,E2,Sheffield Wed,Watford,0
895,09/27,2,0,England - Championship,E2,Sheffield Wed,Bristol City,2
896,10/03,1,1,England - Championship,E2,Sheffield Wed,QP Rangers,0
897,10/17,0,1,England - Championship,E2,Sheffield Wed,Birmingham City,-1
898,09/13,2,0,England - League One,E3,Ipswich Town,Wigan Athletic,2
899,09/19,0,2,England - League One,E3,Ipswich Town,Bristol Rovers,-2
900,09/26,2,0,England - League One,E3,Ipswich Town,Rochdale,2
901,10/03,1,1,England - League One,E3,Ipswich Town,Milton Keynes,0
902,10/10,1,4,England - League One,E3,Ipswich Town,Blackpool,-3
903,10/17,2,0,England - League One,E3,Ipswich Town,Accrington,2
904,09/12,0,2,England - League One,E3,Hull City,Gillingham,-2
905,09/19,1,0,England - League One,E3,Hull City,Crewe Alexandra,1
906,09/26,0,2,England - League One,E3,Hull City,Northampton,-2
907,10/03,1,0,England - League One,E3,Hull City,Plymouth,1
908,10/09,4,1,England - League One,E3,Hull City,Fleetwood,3
909,10/17,0,3,England - League One,E3,Hull City,Rochdale,-3
910,09/12,2,0,England - League One,E3,Lincoln City,Oxford Utd,2
911,09/19,1,2,England - League One,E3,Lincoln City,Milton Keynes,-1
912,09/27,2,0,England - League One,E3,Lincoln City,Charlton,2
913,10/03,2,3,England - League One,E3,Lincoln City,Blackpool,-1
914,10/10,1,2,England - League One,E3,Lincoln City,Bristol Rovers,-1
915,10/17,0,0,England - League One,E3,Lincoln City,Fleetwood,0
916,09/12,2,0,England - League One,E3,Peterborough,Accrington,2
917,09/19,2,1,England - League One,E3,Peterborough,Fleetwood,1
918,09/26,1,0,England - League One,E3,Peterborough,Sunderland,1
919,10/03,3,1,England - League One,E3,Peterborough,Swindon Town,2
920,10/10,0,2,England - League One,E3,Peterborough,Northampton,-2
921,10/17,2,0,England - League One,E3,Peterborough,Oxford Utd,2
922,09/12,1,1,England - League One,E3,Sunderland,Bristol Rovers,0
923,09/19,0,2,England - League One,E3,Sunderland,Oxford Utd,-2
924,09/26,1,0,England - League One,E3,Sunderland,Peterborough,1
925,10/03,0,0,England - League One,E3,Sunderland,Charlton,0
926,10/17,0,2,England - League One,E3,Sunderland,Swindon Town,-2
927,09/12,1,0,England - League One,E3,Plymouth,Blackpool,1
928,09/19,4,4,England - League One,E3,Plymouth,AFC Wimbledon,0
929,09/26,1,1,England - League One,E3,Plymouth,Shrewsbury,0
930,10/03,1,0,England - League One,E3,Plymouth,Hull City,1
931,10/10,2,0,England - League One,E3,Plymouth,Burton Albion,2
932,10/17,2,1,England - League One,E3,Plymouth,Northampton,1
933,09/12,1,1,England - League One,E3,Doncaster,Milton Keynes,0
934,09/19,1,3,England - League One,E3,Doncaster,Charlton,-2
935,09/26,4,1,England - League One,E3,Doncaster,Bristol Rovers,3
936,10/03,1,0,England - League One,E3,Doncaster,Wigan Athletic,1
937,10/17,0,1,England - League One,E3,Doncaster,Portsmouth,-1
938,09/12,0,2,England - League One,E3,Gillingham,Hull City,-2
939,09/19,2,3,England - League One,E3,Gillingham,Wigan Athletic,-1
940,09/26,2,0,England - League One,E3,Gillingham,Blackpool,2
941,10/03,1,1,England - League One,E3,Gillingham,Shrewsbury,0
942,10/10,3,1,England - League One,E3,Gillingham,Oxford Utd,2
943,10/17,2,0,England - League One,E3,Gillingham,Milton Keynes,2
944,09/12,2,0,England - League One,E3,Accrington,Peterborough,2
945,09/19,2,1,England - League One,E3,Accrington,Burton Albion,1
946,09/26,1,4,England - League One,E3,Accrington,Oxford Utd,-3
947,10/03,1,2,England - League One,E3,Accrington,AFC Wimbledon,-1
948,10/10,2,1,England - League One,E3,Accrington,Rochdale,1
949,10/17,2,0,England - League One,E3,Accrington,Ipswich Town,2
950,09/12,0,0,England - League One,E3,Portsmouth,Shrewsbury,0
951,09/20,0,0,England - League One,E3,Portsmouth,Rochdale,0
952,09/26,1,2,England - League One,E3,Portsmouth,Wigan Athletic,-1
953,10/03,2,4,England - League One,E3,Portsmouth,Burton Albion,-2
954,10/10,2,1,England - League One,E3,Portsmouth,Milton Keynes,1
955,10/17,0,1,England - League One,E3,Portsmouth,Doncaster,-1
956,09/12,2,2,England - League One,E3,AFC Wimbledon,Northampton,0
957,09/19,4,4,England - League One,E3,AFC Wimbledon,Plymouth,0
958,09/26,0,1,England - League One,E3,AFC Wimbledon,Fleetwood,-1
959,10/03,1,2,England - League One,E3,AFC Wimbledon,Accrington,-1
960,10/10,0,1,England - League One,E3,AFC Wimbledon,Swindon Town,-1
961,10/17,0,1,England - League One,E3,AFC Wimbledon,Shrewsbury,-1
962,09/12,1,1,England - League One,E3,Bristol Rovers,Sunderland,0
963,09/19,0,2,England - League One,E3,Bristol Rovers,Ipswich Town,-2
964,09/26,4,1,England - League One,E3,Bristol Rovers,Doncaster,3
965,10/03,2,0,England - League One,E3,Bristol Rovers,Northampton,2
966,10/10,1,2,England - League One,E3,Bristol Rovers,Lincoln City,-1
967,10/17,1,1,England - League One,E3,Bristol Rovers,Burton Albion,0
968,09/12,0,2,England - League One,E3,Crewe Alexandra,Charlton,-2
969,09/19,1,0,England - League One,E3,Crewe Alexandra,Hull City,1
970,09/26,2,0,England - League One,E3,Crewe Alexandra,Milton Keynes,2
971,10/10,3,0,England - League One,E3,Crewe Alexandra,Wigan Athletic,3
972,10/17,1,1,England - League One,E3,Crewe Alexandra,Blackpool,0
973,09/12,2,1,England - League One,E3,Fleetwood,Burton Albion,1
974,09/19,2,1,England - League One,E3,Fleetwood,Peterborough,1
975,09/26,0,1,England - League One,E3,Fleetwood,AFC Wimbledon,-1
976,10/03,2,1,England - League One,E3,Fleetwood,Rochdale,1
977,10/09,4,1,England - League One,E3,Fleetwood,Hull City,3
978,10/17,0,0,England - League One,E3,Fleetwood,Lincoln City,0
979,09/12,0,2,England - League One,E3,Charlton,Crewe Alexandra,-2
980,09/19,1,3,England - League One,E3,Charlton,Doncaster,-2
981,09/27,2,0,England - League One,E3,Charlton,Lincoln City,2
982,10/03,0,0,England - League One,E3,Charlton,Sunderland,0
983,10/17,1,0,England - League One,E3,Charlton,Wigan Athletic,1
984,09/12,0,0,England - League One,E3,Shrewsbury,Portsmouth,0
985,09/19,1,2,England - League One,E3,Shrewsbury,Northampton,-1
986,09/26,1,1,England - League One,E3,Shrewsbury,Plymouth,0
987,10/03,1,1,England - League One,E3,Shrewsbury,Gillingham,0
988,10/17,0,1,England - League One,E3,Shrewsbury,AFC Wimbledon,-1
989,09/12,3,1,England - League One,E3,Swindon Town,Rochdale,2
990,09/19,2,0,England - League One,E3,Swindon Town,Blackpool,2
991,09/26,4,2,England - League One,E3,Swindon Town,Burton Albion,2
992,10/03,3,1,England - League One,E3,Swindon Town,Peterborough,2
993,10/10,0,1,England - League One,E3,Swindon Town,AFC Wimbledon,-1
994,10/17,0,2,England - League One,E3,Swindon Town,Sunderland,-2
995,09/13,2,0,England - League One,E3,Wigan Athletic,Ipswich Town,2
996,09/19,2,3,England - League One,E3,Wigan Athletic,Gillingham,-1
997,09/26,1,2,England - League One,E3,Wigan Athletic,Portsmouth,-1
998,10/03,1,0,England - League One,E3,Wigan Athletic,Doncaster,1
999,10/10,3,0,England - League One,E3,Wigan Athletic,Crewe Alexandra,3
1000,10/17,1,0,England - League One,E3,Wigan Athletic,Charlton,1
1001,09/12,1,1,England - League One,E3,Milton Keynes,Doncaster,0
1002,09/19,1,2,England - League One,E3,Milton Keynes,Lincoln City,-1
1003,09/26,2,0,England - League One,E3,Milton Keynes,Crewe Alexandra,2
1004,10/03,1,1,England - League One,E3,Milton Keynes,Ipswich Town,0
1005,10/10,2,1,England - League One,E3,Milton Keynes,Portsmouth,1
1006,10/17,2,0,England - League One,E3,Milton Keynes,Gillingham,2
1007,09/12,1,0,England - League One,E3,Blackpool,Plymouth,1
1008,09/19,2,0,England - League One,E3,Blackpool,Swindon Town,2
1009,09/26,2,0,England - League One,E3,Blackpool,Gillingham,2
1010,10/03,2,3,England - League One,E3,Blackpool,Lincoln City,-1
1011,10/10,1,4,England - League One,E3,Blackpool,Ipswich Town,-3
1012,10/17,1,1,England - League One,E3,Blackpool,Crewe Alexandra,0
1013,09/12,2,1,England - League One,E3,Burton Albion,Fleetwood,1
1014,09/19,2,1,England - League One,E3,Burton Albion,Accrington,1
1015,09/26,4,2,England - League One,E3,Burton Albion,Swindon Town,2
1016,10/03,2,4,England - League One,E3,Burton Albion,Portsmouth,-2
1017,10/10,2,0,England - League One,E3,Burton Albion,Plymouth,2
1018,10/17,1,1,England - League One,E3,Burton Albion,Bristol Rovers,0
1019,09/12,2,2,England - League One,E3,Northampton,AFC Wimbledon,0
1020,09/19,1,2,England - League One,E3,Northampton,Shrewsbury,-1
1021,09/26,0,2,England - League One,E3,Northampton,Hull City,-2
1022,10/03,2,0,England - League One,E3,Northampton,Bristol Rovers,2
1023,10/10,0,2,England - League One,E3,Northampton,Peterborough,-2
1024,10/17,2,1,England - League One,E3,Northampton,Plymouth,1
1025,09/12,3,1,England - League One,E3,Rochdale,Swindon Town,2
1026,09/20,0,0,England - League One,E3,Rochdale,Portsmouth,0
1027,09/26,2,0,England - League One,E3,Rochdale,Ipswich Town,2
1028,10/03,2,1,England - League One,E3,Rochdale,Fleetwood,1
1029,10/10,2,1,England - League One,E3,Rochdale,Accrington,1
1030,10/17,0,3,England - League One,E3,Rochdale,Hull City,-3
1031,09/12,2,0,England - League One,E3,Oxford Utd,Lincoln City,2
1032,09/19,0,2,England - League One,E3,Oxford Utd,Sunderland,-2
1033,09/26,1,4,England - League One,E3,Oxford Utd,Accrington,-3
1034,10/10,3,1,England - League One,E3,Oxford Utd,Gillingham,2
1035,10/17,2,0,England - League One,E3,Oxford Utd,Peterborough,2
1036,09/12,3,0,England - League Two,E4,Cambridge Utd,Carlisle Utd,3
1037,09/19,0,5,England - League Two,E4,Cambridge Utd,Morecambe,-5
1038,09/26,0,0,England - League Two,E4,Cambridge Utd,Tranmere,0
1039,10/03,2,0,England - League Two,E4,Cambridge Utd,Exeter City,2
1040,10/10,2,1,England - League Two,E4,Cambridge Utd,Newport,1
1041,10/17,0,5,England - League Two,E4,Cambridge Utd,Scunthorpe,-5
1042,09/12,1,1,England - League Two,E4,Newport,Scunthorpe,0
1043,09/19,2,1,England - League Two,E4,Newport,Barrow,1
1044,09/26,0,2,England - League Two,E4,Newport,Bolton,-2
1045,10/03,2,1,England - League Two,E4,Newport,Mansfield,1
1046,10/10,2,1,England - League Two,E4,Newport,Cambridge Utd,1
1047,10/17,1,0,England - League Two,E4,Newport,Tranmere,1
1048,09/12,1,2,England - League Two,E4,Cheltenham,Morecambe,-1
1049,09/19,0,3,England - League Two,E4,Cheltenham,Tranmere,-3
1050,10/03,0,2,England - League Two,E4,Cheltenham,Leyton Orient,-2
1051,10/10,2,0,England - League Two,E4,Cheltenham,Crawley Town,2
1052,10/13,1,3,England - League Two,E4,Cheltenham,Grimsby,-2
1053,10/17,0,2,England - League Two,E4,Cheltenham,Southend Utd,-2
1054,09/12,0,1,England - League Two,E4,Forest Green,Bolton,-1
1055,09/19,2,2,England - League Two,E4,Forest Green,Bradford,0
1056,09/26,0,0,England - League Two,E4,Forest Green,Salford City,0
1057,10/03,1,1,England - League Two,E4,Forest Green,Walsall,0
1058,10/10,1,4,England - League Two,E4,Forest Green,Scunthorpe,-3
1059,10/17,1,0,England - League Two,E4,Forest Green,Stevenage,1
1060,09/12,3,0,England - League Two,E4,Carlisle Utd,Cambridge Utd,3
1061,09/19,2,0,England - League Two,E4,Carlisle Utd,Southend Utd,2
1062,09/26,1,0,England - League Two,E4,Carlisle Utd,Scunthorpe,1
1063,10/03,1,0,England - League Two,E4,Carlisle Utd,Barrow,1
1064,10/10,0,1,England - League Two,E4,Carlisle Utd,Port Vale,-1
1065,10/17,3,2,England - League Two,E4,Carlisle Utd,Colchester Utd,1
1066,09/12,1,2,England - League Two,E4,Morecambe,Cheltenham,-1
1067,09/19,0,5,England - League Two,E4,Morecambe,Cambridge Utd,-5
1068,09/26,1,2,England - League Two,E4,Morecambe,Southend Utd,-1
1069,10/03,1,0,England - League Two,E4,Morecambe,Port Vale,1
1070,10/10,2,3,England - League Two,E4,Morecambe,Oldham,-1
1071,10/17,4,0,England - League Two,E4,Morecambe,Crawley Town,4
1072,09/12,0,4,England - League Two,E4,Harrogate,Southend Utd,-4
1073,09/19,2,2,England - League Two,E4,Harrogate,Walsall,0
1074,09/26,0,0,England - League Two,E4,Harrogate,Port Vale,0
1075,10/03,1,2,England - League Two,E4,Harrogate,Bolton,-1
1076,10/12,0,1,England - League Two,E4,Harrogate,Bradford,-1
1077,10/17,1,0,England - League Two,E4,Harrogate,Barrow,1
1078,09/12,2,0,England - League Two,E4,Port Vale,Crawley Town,2
1079,09/19,0,2,England - League Two,E4,Port Vale,Exeter City,-2
1080,09/26,0,0,England - League Two,E4,Port Vale,Harrogate,0
1081,10/03,1,0,England - League Two,E4,Port Vale,Morecambe,1
1082,10/10,0,1,England - League Two,E4,Port Vale,Carlisle Utd,-1
1083,10/17,1,0,England - League Two,E4,Port Vale,Salford City,1
1084,09/12,2,0,England - League Two,E4,Crawley Town,Port Vale,2
1085,09/19,1,0,England - League Two,E4,Crawley Town,Scunthorpe,1
1086,09/26,2,3,England - League Two,E4,Crawley Town,Oldham,-1
1087,10/03,1,1,England - League Two,E4,Crawley Town,Southend Utd,0
1088,10/10,2,0,England - League Two,E4,Crawley Town,Cheltenham,2
1089,10/17,4,0,England - League Two,E4,Crawley Town,Morecambe,4
1090,09/12,1,0,England - League Two,E4,Walsall,Grimsby,1
1091,09/19,2,2,England - League Two,E4,Walsall,Harrogate,0
1092,10/03,1,1,England - League Two,E4,Walsall,Forest Green,0
1093,10/10,1,1,England - League Two,E4,Walsall,Colchester Utd,0
1094,10/13,2,1,England - League Two,E4,Walsall,Leyton Orient,1
1095,10/17,0,0,England - League Two,E4,Walsall,Exeter City,0
1096,09/12,2,2,England - League Two,E4,Salford City,Exeter City,0
1097,09/19,0,4,England - League Two,E4,Salford City,Grimsby,-4
1098,09/26,0,0,England - League Two,E4,Salford City,Forest Green,0
1099,10/03,0,1,England - League Two,E4,Salford City,Stevenage,-1
1100,10/10,2,2,England - League Two,E4,Salford City,Tranmere,0
1101,10/17,1,0,England - League Two,E4,Salford City,Port Vale,1
1102,09/12,2,2,England - League Two,E4,Exeter City,Salford City,0
1103,09/19,0,2,England - League Two,E4,Exeter City,Port Vale,-2
1104,09/26,1,2,England - League Two,E4,Exeter City,Mansfield,-1
1105,10/03,2,0,England - League Two,E4,Exeter City,Cambridge Utd,2
1106,10/10,2,2,England - League Two,E4,Exeter City,Southend Utd,0
1107,10/17,0,0,England - League Two,E4,Exeter City,Walsall,0
1108,09/12,0,0,England - League Two,E4,Bradford,Colchester Utd,0
1109,09/19,2,2,England - League Two,E4,Bradford,Forest Green,0
1110,09/26,2,1,England - League Two,E4,Bradford,Stevenage,1
1111,10/12,0,1,England - League Two,E4,Bradford,Harrogate,-1
1112,10/17,1,3,England - League Two,E4,Bradford,Mansfield,-2
1113,09/12,0,0,England - League Two,E4,Colchester Utd,Bradford,0
1114,09/19,2,0,England - League Two,E4,Colchester Utd,Bolton,2
1115,09/26,1,1,England - League Two,E4,Colchester Utd,Barrow,0
1116,10/03,3,3,England - League Two,E4,Colchester Utd,Oldham,0
1117,10/10,1,1,England - League Two,E4,Colchester Utd,Walsall,0
1118,10/17,3,2,England - League Two,E4,Colchester Utd,Carlisle Utd,1
1119,09/12,1,0,England - League Two,E4,Grimsby,Walsall,1
1120,09/19,0,4,England - League Two,E4,Grimsby,Salford City,-4
1121,10/10,0,0,England - League Two,E4,Grimsby,Bolton,0
1122,10/13,1,3,England - League Two,E4,Grimsby,Cheltenham,-2
1123,10/17,2,3,England - League Two,E4,Grimsby,Leyton Orient,-1
1124,09/12,0,0,England - League Two,E4,Tranmere,Mansfield,0
1125,09/19,0,3,England - League Two,E4,Tranmere,Cheltenham,-3
1126,09/26,0,0,England - League Two,E4,Tranmere,Cambridge Utd,0
1127,10/03,2,0,England - League Two,E4,Tranmere,Scunthorpe,2
1128,10/10,2,2,England - League Two,E4,Tranmere,Salford City,0
1129,10/17,1,0,England - League Two,E4,Tranmere,Newport,1
1130,09/12,1,1,England - League Two,E4,Stevenage,Barrow,0
1131,09/19,3,0,England - League Two,E4,Stevenage,Oldham,3
1132,09/26,2,1,England - League Two,E4,Stevenage,Bradford,1
1133,10/03,0,1,England - League Two,E4,Stevenage,Salford City,-1
1134,10/10,0,0,England - League Two,E4,Stevenage,Mansfield,0
1135,10/17,1,0,England - League Two,E4,Stevenage,Forest Green,1
1136,09/12,0,1,England - League Two,E4,Leyton Orient,Oldham,-1
1137,09/19,2,2,England - League Two,E4,Leyton Orient,Mansfield,0
1138,10/03,0,2,England - League Two,E4,Leyton Orient,Cheltenham,-2
1139,10/10,1,1,England - League Two,E4,Leyton Orient,Barrow,0
1140,10/13,2,1,England - League Two,E4,Leyton Orient,Walsall,1
1141,10/17,2,3,England - League Two,E4,Leyton Orient,Grimsby,-1
1142,09/12,0,1,England - League Two,E4,Oldham,Leyton Orient,-1
1143,09/19,3,0,England - League Two,E4,Oldham,Stevenage,3
1144,09/26,2,3,England - League Two,E4,Oldham,Crawley Town,-1
1145,10/03,3,3,England - League Two,E4,Oldham,Colchester Utd,0
1146,10/10,2,3,England - League Two,E4,Oldham,Morecambe,-1
1147,10/17,1,2,England - League Two,E4,Oldham,Bolton,-1
1148,09/12,0,1,England - League Two,E4,Bolton,Forest Green,-1
1149,09/19,2,0,England - League Two,E4,Bolton,Colchester Utd,2
1150,09/26,0,2,England - League Two,E4,Bolton,Newport,-2
1151,10/03,1,2,England - League Two,E4,Bolton,Harrogate,-1
1152,10/10,0,0,England - League Two,E4,Bolton,Grimsby,0
1153,10/17,1,2,England - League Two,E4,Bolton,Oldham,-1
1154,09/12,1,1,England - League Two,E4,Scunthorpe,Newport,0
1155,09/19,1,0,England - League Two,E4,Scunthorpe,Crawley Town,1
1156,09/26,1,0,England - League Two,E4,Scunthorpe,Carlisle Utd,1
1157,10/03,2,0,England - League Two,E4,Scunthorpe,Tranmere,2
1158,10/10,1,4,England - League Two,E4,Scunthorpe,Forest Green,-3
1159,10/17,0,5,England - League Two,E4,Scunthorpe,Cambridge Utd,-5
1160,09/12,1,1,England - League Two,E4,Barrow,Stevenage,0
1161,09/19,2,1,England - League Two,E4,Barrow,Newport,1
1162,09/26,1,1,England - League Two,E4,Barrow,Colchester Utd,0
1163,10/03,1,0,England - League Two,E4,Barrow,Carlisle Utd,1
1164,10/10,1,1,England - League Two,E4,Barrow,Leyton Orient,0
1165,10/17,1,0,England - League Two,E4,Barrow,Harrogate,1
1166,09/12,0,0,England - League Two,E4,Mansfield,Tranmere,0
1167,09/19,2,2,England - League Two,E4,Mansfield,Leyton Orient,0
1168,09/26,1,2,England - League Two,E4,Mansfield,Exeter City,-1
1169,10/03,2,1,England - League Two,E4,Mansfield,Newport,1
1170,10/10,0,0,England - League Two,E4,Mansfield,Stevenage,0
1171,10/17,1,3,England - League Two,E4,Mansfield,Bradford,-2
1172,09/12,0,4,England - League Two,E4,Southend Utd,Harrogate,-4
1173,09/19,2,0,England - League Two,E4,Southend Utd,Carlisle Utd,2
1174,09/26,1,2,England - League Two,E4,Southend Utd,Morecambe,-1
1175,10/03,1,1,England - League Two,E4,Southend Utd,Crawley Town,0
1176,10/10,2,2,England - League Two,E4,Southend Utd,Exeter City,0
1177,10/17,0,2,England - League Two,E4,Southend Utd,Cheltenham,-2
1178,10/03,1,0,England - National league,E5,Stockport,Torquay Utd,1
1179,10/06,2,1,England - National league,E5,Stockport,Halifax Town,1
1180,10/10,3,0,England - National league,E5,Stockport,Dover Athletic,3
1181,10/13,2,5,England - National league,E5,Stockport,Wealdstone,-3
1182,10/17,1,2,England - National league,E5,Stockport,Chesterfield,-1
1183,10/03,1,0,England - National league,E5,Torquay Utd,Stockport,1
1184,10/06,2,1,England - National league,E5,Torquay Utd,Eastleigh,1
1185,10/10,1,2,England - National league,E5,Torquay Utd,Bromley,-1
1186,10/13,2,1,England - National league,E5,Torquay Utd,Chesterfield,1
1187,10/17,2,0,England - National league,E5,Torquay Utd,Dover Athletic,2
1188,10/03,2,1,England - National league,E5,Hartlepool,Aldershot Town,1
1189,10/06,1,2,England - National league,E5,Hartlepool,Chesterfield,-1
1190,10/10,0,4,England - National league,E5,Hartlepool,Maidenhead Utd,-4
